date,admin2,ipc_phase,population_affected
2016-02-01,Gulina,3,
2016-02-01,Gulomekeda,2,
2016-02-01,Gumay,1,
2016-02-01,Gumer,1,
2016-02-01,Guna,3,
2016-02-01,Gunagado,1,
2016-02-01,Gura Damole,2,
2016-02-01,Guradamole,1,
2016-02-01,Gurafereda,1,
2016-02-01,Gursum,4,
2016-02-01,Gursum,2,
2016-02-01,Guto Gida,1,
2016-02-01,Guzamn,1,
2016-02-01,Habro,4,
2016-02-01,Habru,4,
2016-02-01,Hadero Tubito,1,
2016-02-01,Hagere Mariam,2,
2016-02-01,Halu (Huka),1,
2016-02-01,Hambela Wamena,1,
2016-02-01,Hamer,2,
2016-02-01,Hamero,1,
2016-02-01,Harari,3,
2016-02-01,Harena Buluk,2,
2016-02-01,Hareshen,2,
2016-02-01,Haro Limu,1,
2016-02-01,Haro Maya,3,
2016-02-01,Haru,1,
2016-02-01,Hawa Galan,1,
2016-02-01,Hawi Gudina,4,
2016-02-01,Hawzen,2,
2016-02-01,Hidabu Abote,2,
2016-02-01,Hintalo Wejirat,3,
2016-02-01,Hitosa,2,
2016-02-01,Homosha,1,
2016-02-01,Horo,1,
2016-02-01,Hudet,1,
2016-02-01,Hulet Ej Enese,2,
2016-02-01,Hulla,1,
2016-02-01,Humbo,3,
2016-02-01,Hurumu,1,
2016-02-01,Ibantu,1,
2016-02-01,Ifata,1,
2016-02-01,Ilu,1,
2016-02-01,Inkolo Wabe,2,
2016-02-01,Itang,1,
2016-02-01,Jabi Tehnan,1,
2016-02-01,Jama,2,
2016-02-01,Janamora,3,
2016-02-01,Jarso,3,
2016-02-01,Jarso,1,
2016-02-01,Jarte Jardega,1,
2016-02-01,Jawi,1,
2016-02-01,Jeju,3,
2016-02-01,Jeldu,1,
2016-02-01,Jibat,1,
2016-02-01,Jida,1,
2016-02-01,Jijiga,2,
2016-02-01,Jikawo,1,
2016-02-01,Jille Timuga,3,
2016-02-01,Jimma Arjo,1,
2016-02-01,Jimma Genete,1,
2016-02-01,Jimma Horo,1,
2016-02-01,Jimma Rare,1,
2016-02-01,Jore,1,
2016-02-01,Kacha Bira,2,
2016-02-01,Kafta Humera,1,
2016-02-01,Kalu,3,
2016-02-01,Kamashi,1,
2016-02-01,Kebena,1,
2016-02-01,Kebribeyah,2,
2016-02-01,Kebridehar,1,
2016-02-01,Kediada Gambela,1,
2016-02-01,Kelafo,1,
2016-02-01,Kelela,2,
2016-02-01,Kelete Awelallo,2,
2016-02-01,Kemba,3,
2016-02-01,Kembibit,1,
2016-02-01,Kercha,1,
2016-02-01,Kersa,3,
2016-02-01,Kersa,1,
2016-02-01,Kersana Malima,1,
2016-02-01,Kewet,3,
2016-02-01,Kiltu Kara,1,
2016-02-01,Kindo Dida,2,
2016-02-01,Kindo Koysha,3,
2016-02-01,Kirkos,1,
2016-02-01,Kobo,3,
2016-02-01,Kochere,2,
2016-02-01,Kochere Gedeb,1,
2016-02-01,Kofele,2,
2016-02-01,Kokir Gedbano,1,
2016-02-01,Kokosa,2,
2016-02-01,Kola Temben,2,
2016-02-01,Kolfe - Keran,1,
2016-02-01,Kombolcha,3,
2016-02-01,Kondaltiti,1,
2016-02-01,Koneba,3,
2016-02-01,Konso SP Woreda,1,
2016-02-01,Kore,2,
2016-02-01,Kucha,1,
2016-02-01,Kuni,3,
2016-02-01,Kurfa Chele,3,
2016-02-01,Kurmuk,1,
2016-02-01,Kutaber,2,
2016-02-01,Kuyu,2,
2016-02-01,Laelay Adiyabo,2,
2016-02-01,Laelay Maychew,2,
2016-02-01,Lagahida,2,
2016-02-01,Lalo Asabi,1,
2016-02-01,Lalo Kile,1,
2016-02-01,Lanfero,3,
2016-02-01,Lare,1,
2016-02-01,Lasta (Ayna),2,
2016-02-01,Lay Armacho,1,
2016-02-01,Lay Gayint,2,
2016-02-01,Legambo,3,
2016-02-01,Lege Hida,3,
2016-02-01,Legehida,3,
2016-02-01,Leka Dulecha,1,
2016-02-01,Liben,2,
2016-02-01,Liben Chukala,1,
2016-02-01,Libo Kemkem,1,
2016-02-01,Lideta,1,
2016-02-01,Limu,1,
2016-02-01,Limu,2,
2016-02-01,Limu Bilbilo,2,
2016-02-01,Limu Kosa,1,
2016-02-01,Limu Seka,1,
2016-02-01,Loka-Abaya,3,
2016-02-01,Loma Bosa,1,
2016-02-01,Lome,1,
2016-02-01,Lude Hitosa,2,
2016-02-01,Maji,1,
2016-02-01,Male,1,
2016-02-01,Malga,1,
2016-02-01,Malka Balo,3,
2016-02-01,Mana Sibu,1,
2016-02-01,Mandura,1,
2016-02-01,Maokomo Special,1,
2016-02-01,Mareka,1,
2016-02-01,Mareko,3,
2016-02-01,Masha,1,
2016-02-01,Mecha,1,
2016-02-01,Meda Welabu,2,
2016-02-01,Medebay Zana,2,
2016-02-01,Megale,3,
2016-02-01,Mehal Sayint,3,
2016-02-01,Mekdela,3,
2016-02-01,Meket,2,
2016-02-01,Meko,1,
2016-02-01,Melekoza,1,
2016-02-01,Melka Soda,1,
2016-02-01,Mena,2,
2016-02-01,Mena,1,
2016-02-01,Menge,1,
2016-02-01,Mengesh,1,
2016-02-01,Menit Goldiye,1,
2016-02-01,Menit Shasha,1,
2016-02-01,Menjiwo,1,
2016-02-01,Menz Gera Midir,3,
2016-02-01,Menz Keya Gabriel,3,
2016-02-01,Menz Lalo Midir,3,
2016-02-01,Menz Mama Midir,3,
2016-02-01,Merahbete,2,
2016-02-01,Mereb Leke,3,
2016-02-01,Merti,2,
2016-02-01,Mesela,3,
2016-02-01,Meskan,3,
2016-02-01,Meta,3,
2016-02-01,Meta Robi,1,
2016-02-01,Metema,1,
2016-02-01,Metu Zuria,1,
2016-02-01,Meyu,4,
2016-02-01,Meyumuluka,2,
2016-02-01,Michakel,1,
2016-02-01,Mida Kegn,1,
2016-02-01,Midega Tola,3,
2016-02-01,Mierab Azenet Berbere,2,
2016-02-01,Mierab Badawacho,3,
2016-02-01,Mieso,4,
2016-02-01,Miesso,4,
2016-02-01,Mile,3,
2016-02-01,Mimo Weremo,2,
2016-02-01,Minjar Shenkora,3,
2016-02-01,Mirab Abaya,2,
2016-02-01,Mirab Armacho,1,
2016-02-01,Misha,2,
2016-02-01,Misrak Azenet Berbere,2,
2016-02-01,Misrak Badawacho,2,
2016-02-01,Misrak Gashamo,1,
2016-02-01,Miyo,1,
2016-02-01,Mojan Wedera,3,
2016-02-01,Moretna Jiru,2,
2016-02-01,Moyale,2,
2016-02-01,Muhur Na Aklil,1,
2016-02-01,Mulo,1,
2016-02-01,Munessa,2,
2016-02-01,Mustahil,1,
2016-02-01,Naeder Adet,2,
2016-02-01,Nefas Silk,1,
2016-02-01,Nejo,1,
2016-02-01,Nenesebo (Wereka),3,
2016-02-01,Nole Kaba,1,
2016-02-01,Nono,1,
2016-02-01,Nunu Kumba,1,
2016-02-01,Odo Shakiso,1,
2016-02-01,Ofa,2,
2016-02-01,Ofla,2,
2016-02-01,Omo Nada,1,
2016-02-01,Pawe Special,1,
2016-02-01,Quara,1,
2016-02-01,Quarit,1,
2016-02-01,Raya Azebo,3,
2016-02-01,Rayitu,3,
2016-02-01,Robe,3,
2016-02-01,Saesie Tsaedaemba,2,
2016-02-01,Saharti Samre,2,
2016-02-01,Sahla,4,
2016-02-01,Sale Nono,1,
2016-02-01,Sankura,3,
2016-02-01,Sasiga,1,
2016-02-01,Sayilem,1,
2016-02-01,Sayint,2,
2016-02-01,Sayo,1,
2016-02-01,Sayo Nole,1,
2016-02-01,Seden Sodo,1,
2016-02-01,Segeg,1,
2016-02-01,Seka Chekorsa,1,
2016-02-01,Sekela,1,
2016-02-01,Sekoru,1,
2016-02-01,Sekota,3,
2016-02-01,Selahad,2,
2016-02-01,Selamgo,1,
2016-02-01,Selti,3,
2016-02-01,Semen Achefer,1,
2016-02-01,Semen Bench,1,
2016-02-01,Senan,1,
2016-02-01,Serer/Elkere,1,
2016-02-01,Seru,2,
2016-02-01,Setema,1,
2016-02-01,Seweyna,3,
2016-02-01,Shalla,3,
2016-02-01,Shashemene Zuria,3,
2016-02-01,Shashogo,3,
2016-02-01,Shay Bench,1,
2016-02-01,Shebe Dino,2,
2016-02-01,Shebe Sambo,1,
2016-02-01,Shebel Bereta,2,
2016-02-01,Sheka,1,
2016-02-01,Shekosh,1,
2016-02-01,Sherkole,1,
2016-02-01,Shilabo,1,
2016-02-01,Shinile,4,
2016-02-01,Shirka,2,
2016-02-01,Sibu Sire,1,
2016-02-01,Sigmo,1,
2016-02-01,Simada,2,
2016-02-01,Simurobi Gele'alo,3,
2016-02-01,Sinana,2,
2016-02-01,Siraro,3,
2016-02-01,Sirba Abay,1,
2016-02-01,Sire,2,
2016-02-01,Siya Debirna Wayu,2,
2016-02-01,Sodo,3,
2016-02-01,Sodo Daci,1,
2016-02-01,Sodo Zuria,2,
2016-02-01,Soro,3,
2016-02-01,South Ari (Bako Gazer),1,
2016-02-01,Sude,3,
2016-02-01,Sululta,1,
2016-02-01,Surma,1,
2016-02-01,Tach Armacho,1,
2016-02-01,Tach Gayint,2,
2016-02-01,Tahtay Adiyabo,2,
2016-02-01,Tahtay Koraro,2,
2016-02-01,Tahtay Maychew,2,
2016-02-01,Takusa,1,
2016-02-01,Tanqua Abergele,3,
2016-02-01,Tarema Ber,2,
2016-02-01,Teferi Ber,2,
2016-02-01,Telalak,3,
2016-02-01,Teltele,1,
2016-02-01,Tena,2,
2016-02-01,Tenta,3,
2016-02-01,Teru,3,
2016-02-01,Thehulederie,2,
2016-02-01,Tibaro,1,
2016-02-01,Tikur Enchini,1,
2016-02-01,Tiro Afeta,1,
2016-02-01,Tiyo,2,
2016-02-01,Tocha,1,
2016-02-01,Toke Kutaye,1,
2016-02-01,Tole,1,
2016-02-01,Tsegede,1,
2016-02-01,Tselemt,3,
2016-02-01,Tselemti,3,
2016-02-01,Tulo,1,
2016-02-01,Tulo,3,
2016-02-01,Ubadebretsehay,3,
2016-02-01,Uraga,1,
2016-02-01,Wadera,1,
2016-02-01,Wadla,2,
2016-02-01,Waliso,1,
2016-02-01,Walmara,1,
2016-02-01,Wama Hagalo,1,
2016-02-01,Wantawo,1,
2016-02-01,Wara Jarso,2,
2016-02-01,Warder,1,
2016-02-01,Wayu Tuka,1,
2016-02-01,Wegde,3,
2016-02-01,Wegera,2,
2016-02-01,Welkait,1,
2016-02-01,Wemberma,1,
2016-02-01,Wenago,2,
2016-02-01,Wenbera,1,
2016-02-01,Wenchi,1,
2016-02-01,Were Ilu,2,
2016-02-01,Werei Leke,2,
2016-02-01,West Belesa,2,
2016-02-01,West Esite,2,
2016-02-01,West Imi,1,
2016-02-01,Wilbareg,2,
2016-02-01,Wondo-Genet,1,
2016-02-01,Wonosho,1,
2016-02-01,Worebabu,3,
2016-02-01,Wuchale,2,
2016-02-01,Yabelo,2,
2016-02-01,Yalo,3,
2016-02-01,Yama Logi Welel,1,
2016-02-01,Yaso,1,
2016-02-01,Yaya Gulele,1,
2016-02-01,Yayu,1,
2016-02-01,Yeka,1,
2016-02-01,Yeki,1,
2016-02-01,Yem SP Woreda,1,
2016-02-01,Yilmana Densa,1,
2016-02-01,Yirgachefe,2,
2016-02-01,Yubdo,1,
2016-02-01,Zala,3,
2016-02-01,Ziquala,3,
2016-02-01,Ziway Dugda,3,
2016-06-01,Ab Ala,2,
2016-06-01,Ababo,1,
2016-06-01,Abay Chomen,1,
2016-06-01,Abaya,1,
2016-06-01,Abe Dongoro,1,
2016-06-01,Abergele,3,
2016-06-01,Abeshege,1,
2016-06-01,Abichuna Gne'a,1,
2016-06-01,Abobo,1,
2016-06-01,Abuna G/Beret,1,
2016-06-01,Ada'a,1,
2016-06-01,Adaba,3,
2016-06-01,Adadle,1,
2016-06-01,Adama,2,
2016-06-01,Adami Tulu Jido Kombolcha,2,
2016-06-01,Adda Berga,1,
2016-06-01,Addi Arekay,2,
2016-06-01,Addis Ketema,1,
2016-06-01,Adola,1,
2016-06-01,Adwa,2,
2016-06-01,Afambo,2,
2016-06-01,Afdem,3,
2016-06-01,Afder,1,
2016-06-01,Afdera,2,
2016-06-01,Afele Kola (Dima),1,
2016-06-01,Agalometi,1,
2016-06-01,Agarfa,2,
2016-06-01,Ahferom,2,
2016-06-01,Akaki,1,
2016-06-01,Akaki - Kalit,1,
2016-06-01,Akobo,1,
2016-06-01,Alaba SP Woreda,3,
2016-06-01,Alaje,2,
2016-06-01,Alamata,3,
2016-06-01,Albuko,2,
2016-06-01,Ale,1,
2016-06-01,Aleltu,1,
2016-06-01,Alem Gena,1,
2016-06-01,Aleta Wendo,1,
2016-06-01,Alfa,1,
2016-06-01,Alge Sachi,1,
2016-06-01,Alicho Woriro,2,
2016-06-01,Amaro SP Woreda,1,
2016-06-01,Ambasel,2,
2016-06-01,Ambo Zuria,1,
2016-06-01,Ameya,1,
2016-06-01,Amibara,3,
2016-06-01,Amigna,2,
2016-06-01,Amuru,1,
2016-06-01,Analemmo,2,
2016-06-01,Anchar,3,
2016-06-01,Anderacha,1,
2016-06-01,Aneded,1,
2016-06-01,Anfilo,1,
2016-06-01,Angolelana Tera,2,
2016-06-01,Anigacha,2,
2016-06-01,Ankasha,1,
2016-06-01,Ankober,2,
2016-06-01,Antsokiya,2,
2016-06-01,Arada,1,
2016-06-01,Arba Minch Zuria,3,
2016-06-01,Arbe Gonna,1,
2016-06-01,Arero,2,
2016-06-01,Argoba,3,
2016-06-01,Argoba Special,2,
2016-06-01,Aroresa,1,
2016-06-01,Arsi Negele,3,
2016-06-01,Artuma,2,
2016-06-01,Artuma Fursi,2,
2016-06-01,Aseko,2,
2016-06-01,Asgede Tsimbila,2,
2016-06-01,Assagirt,2,
2016-06-01,Assosa,1,
2016-06-01,Atsbi Wenberta,3,
2016-06-01,Awabel,1,
2016-06-01,Aware,1,
2016-06-01,Awasa Town,1,
2016-06-01,Awash Fentale,3,
2016-06-01,Awassa Zuria,2,
2016-06-01,Awra,2,
2016-06-01,Ayida,1,
2016-06-01,Ayira Guliso,1,
2016-06-01,Ayisha,3,
2016-06-01,Aysaita,2,
2016-06-01,Babile,3,
2016-06-01,Babile,2,
2016-06-01,Babo,1,
2016-06-01,Badele Zuria,1,
2016-06-01,Bahirdar Zuria,1,
2016-06-01,Bako Tibe,1,
2016-06-01,Bambasi,1,
2016-06-01,Banja,1,
2016-06-01,Bare,1,
2016-06-01,Basketo SP Woreda,1,
2016-06-01,Baso Liben,1,
2016-06-01,Basona Worena,2,
2016-06-01,Bati,3,
2016-06-01,Becho,1,
2016-06-01,Bedeno,3,
2016-06-01,Begi,1,
2016-06-01,Bele Gesgar,2,
2016-06-01,Bena Tsemay,1,
2016-06-01,Bensa,1,
2016-06-01,Berahle,2,
2016-06-01,Berbere,2,
2016-06-01,Bereh,1,
2016-06-01,Berehet,2,
2016-06-01,Bero,1,
2016-06-01,Beyeda,2,
2016-06-01,Bibugn,1,
2016-06-01,Bila Seyo,1,
2016-06-01,Bilidigilu,1,
2016-06-01,Bilo Nopha,1,
2016-06-01,Bio Jiganifado,1,
2016-06-01,Bita (Big),1,
2016-06-01,Boh,1,
2016-06-01,Boji Chekorsa,1,
2016-06-01,Boji Dirmeji,1,
2016-06-01,Boke,3,
2016-06-01,Bole,1,
2016-06-01,Boloso Bombe,2,
2016-06-01,Boloso sore,2,
2016-06-01,Bona Zuria,1,
2016-06-01,Boneya Boshe,1,
2016-06-01,Bonke,2,
2016-06-01,Bora,2,
2016-06-01,Bore,1,
2016-06-01,Borecha,1,
2016-06-01,Boreda,3,
2016-06-01,Boricha,3,
2016-06-01,Boset,2,
2016-06-01,Bugna,2,
2016-06-01,Bule,1,
2016-06-01,Bule Hora,1,
2016-06-01,Bulen,1,
2016-06-01,Bure,1,
2016-06-01,Bure Mudaytu,3,
2016-06-01,Burji SP Woreda,1,
2016-06-01,Bursa,1,
2016-06-01,Chefa Gula,2,
2016-06-01,Cheha,1,
2016-06-01,Cheliya,1,
2016-06-01,Chena,1,
2016-06-01,Chencha,1,
2016-06-01,Chereti/Weyib,1,
2016-06-01,Cheta,1,
2016-06-01,Chifra,2,
2016-06-01,Chilga,1,
2016-06-01,Chinaksen,3,
2016-06-01,Chire,1,
2016-06-01,Chiro Zuria,3,
2016-06-01,Chole,3,
2016-06-01,Chora,1,
2016-06-01,Chuko,2,
2016-06-01,Chwaka,1,
2016-06-01,Dabat,2,
2016-06-01,Dabo Hana,1,
2016-06-01,Dale,2,
2016-06-01,Dale Sadi,1,
2016-06-01,Dale Wabera,1,
2016-06-01,Dalocha,3,
2016-06-01,Dalul,2,
2016-06-01,Damot Gale,2,
2016-06-01,Damot Pulasa,2,
2016-06-01,Damot Sore,2,
2016-06-01,Damot Weydie,2,
2016-06-01,Dangila,1,
2016-06-01,Dangura,1,
2016-06-01,Daniboya,2,
2016-06-01,Dano,1,
2016-06-01,Danot,1,
2016-06-01,Dara,2,
2016-06-01,Daramalo,1,
2016-06-01,Darimu,1,
2016-06-01,Daro Lebu,3,
2016-06-01,Dasenech (Kuraz),2,
2016-06-01,Dawe Kachen,2,
2016-06-01,Dawo,1,
2016-06-01,Dawunt,2,
2016-06-01,Debark,2,
2016-06-01,Debay Telatgen,1,
2016-06-01,Debeweyin,1,
2016-06-01,Debre Elias,1,
2016-06-01,Debre Libanos,2,
2016-06-01,Debresina,2,
2016-06-01,Debub Achefer,1,
2016-06-01,Debub Bench,1,
2016-06-01,Decha,1,
2016-06-01,Deder,3,
2016-06-01,Dedesa,1,
2016-06-01,Dedo,1,
2016-06-01,Dega,1,
2016-06-01,Dega Damot,1,
2016-06-01,Degehabur,1,
2016-06-01,Degehamedo,1,
2016-06-01,Degeluna Tijo,2,
2016-06-01,Degem,2,
2016-06-01,Degua Temben,2,
2016-06-01,Dehana,3,
2016-06-01,Dehas,2,
2016-06-01,Dejen,1,
2016-06-01,Delanta,2,
2016-06-01,Dembecha,1,
2016-06-01,Dembel,3,
2016-06-01,Dembia,1,
2016-06-01,Denan,1,
2016-06-01,Dendi,1,
2016-06-01,Denibu Gofa,1,
2016-06-01,Dera,2,
2016-06-01,Dera,1,
2016-06-01,Derashe SP Woreda,1,
2016-06-01,Dessie Zuria,2,
2016-06-01,Dewa Harewa,3,
2016-06-01,Dewe,2,
2016-06-01,Dibat,1,
2016-06-01,Didu,1,
2016-06-01,Diga,1,
2016-06-01,Diguna Fango,3,
2016-06-01,Dihun,1,
2016-06-01,Diksis,3,
2016-06-01,Dila Zuria,2,
2016-06-01,Dillo,2,
2016-06-01,Dima,1,
2016-06-01,Dinsho,2,
2016-06-01,Dire,2,
2016-06-01,Dire Dawa,3,
2016-06-01,Dire Dawa/Town,3,
2016-06-01,Dita,1,
2016-06-01,Doba,3,
2016-06-01,Dodola,3,
2016-06-01,Dodota,3,
2016-06-01,Dolo Odo,2,
2016-06-01,Dolobay,1,
2016-06-01,Dorani,1,
2016-06-01,Doya Gena,2,
2016-06-01,Dubti,2,
2016-06-01,Dugda,2,
2016-06-01,Dugda Dawa,1,
2016-06-01,Dulecha,3,
2016-06-01,Dune,2,
2016-06-01,East Belesa,2,
2016-06-01,East Esite,2,
2016-06-01,East Imi,1,
2016-06-01,Ebenat,2,
2016-06-01,Eferatana Gidem,2,
2016-06-01,Ejere (Addis Alem),1,
2016-06-01,Ela (Konta) SP Woreda,1,
2016-06-01,Elidar,2,
2016-06-01,Enarj Enawga,1,
2016-06-01,Enbise Sar Midir,2,
2016-06-01,Endamehoni,2,
2016-06-01,Enderta,2,
2016-06-01,Endiguagn,1,
2016-06-01,Enemay,2,
2016-06-01,Enemorina Eaner,1,
2016-06-01,Ensaro,2,
2016-06-01,Erebti,2,
2016-06-01,Erer,3,
2016-06-01,Erob,3,
2016-06-01,Esira,1,
2016-06-01,Ewa,2,
2016-06-01,Ezha,1,
2016-06-01,Fagta Lakoma,1,
2016-06-01,Farta,1,
2016-06-01,Fedis,3,
2016-06-01,Fentale,2,
2016-06-01,Ferfer,1,
2016-06-01,Fik,2,
2016-06-01,Filtu,2,
2016-06-01,Fogera,1,
2016-06-01,Fursi,2,
2016-06-01,Gaji,1,
2016-06-01,Gambela Zuria,1,
2016-06-01,Gambella Wild Life Reserve,1,
2016-06-01,Ganta Afeshum,2,
2016-06-01,Gasera,2,
2016-06-01,Gawo Kebe,1,
2016-06-01,Gaz Gibla,3,
2016-06-01,Gechi,1,
2016-06-01,Gedeb Asasa,3,
2016-06-01,Geladin,1,
2016-06-01,Gelana,1,
2016-06-01,Gelila (Semen Ari),1,
2016-06-01,Gembora,2,
2016-06-01,Gemechis,3,
2016-06-01,Gena Bosa,1,
2016-06-01,Gera,1,
2016-06-01,Gerar Jarso,2,
2016-06-01,Gerbo,1,
2016-06-01,Gesha (Deka),1,
2016-06-01,Geta,1,
2016-06-01,Getawa,1,
2016-06-01,Gewane,3,
2016-06-01,Geze Gofa,1,
2016-06-01,Gibe,2,
2016-06-01,Gida Kiremu,1,
2016-06-01,Gidami,1,
2016-06-01,Gidan,2,
2016-06-01,Gimbi,1,
2016-06-01,Gimbichu,1,
2016-06-01,Gimbo,1,
2016-06-01,Ginde Beret,1,
2016-06-01,Ginir,2,
2016-06-01,Girawa,3,
2016-06-01,Girja (Harenfema),1,
2016-06-01,Gishe Rabel,2,
2016-06-01,Gnangatom,2,
2016-06-01,Goba,2,
2016-06-01,Goba Koricha,3,
2016-06-01,Gobu Seyo,1,
2016-06-01,Gode,1,
2016-06-01,Godere,1,
2016-06-01,Goge,1,
2016-06-01,Golo Oda,3,
2016-06-01,Gololcha Arsi,3,
2016-06-01,Gololcha Bale,2,
2016-06-01,Goma,1,
2016-06-01,Goncha Siso Enese,2,
2016-06-01,Gonder Zuria,2,
2016-06-01,Gonje,1,
2016-06-01,Gorche,1,
2016-06-01,Goro,2,
2016-06-01,Goro,1,
2016-06-01,Goro Baqaqsa,1,
2016-06-01,Goro Gutu,3,
2016-06-01,Guagusa Shikudad,1,
2016-06-01,Guangua,1,
2016-06-01,Guba,1,
2016-06-01,Guba Lafto,3,
2016-06-01,Gudetu Kondole,1,
2016-06-01,Guduru,1,
2016-06-01,Gulele,1,
2016-06-01,Gulina,2,
2016-06-01,Gulomekeda,2,
2016-06-01,Gumay,1,
2016-06-01,Gumer,1,
2016-06-01,Guna,3,
2016-06-01,Gunagado,1,
2016-06-01,Gura Damole,2,
2016-06-01,Guradamole,1,
2016-06-01,Gurafereda,1,
2016-06-01,Gursum,3,
2016-06-01,Gursum,2,
2016-06-01,Guto Gida,1,
2016-06-01,Guzamn,1,
2016-06-01,Habro,3,
2016-06-01,Habru,3,
2016-06-01,Hadero Tubito,1,
2016-06-01,Hagere Mariam,2,
2016-06-01,Halu (Huka),1,
2016-06-01,Hambela Wamena,1,
2016-06-01,Hamer,2,
2016-06-01,Hamero,1,
2016-06-01,Harari,3,
2016-06-01,Harena Buluk,2,
2016-06-01,Hareshen,2,
2016-06-01,Haro Limu,1,
2016-06-01,Haro Maya,3,
2016-06-01,Haru,1,
2016-06-01,Hawa Galan,1,
2016-06-01,Hawi Gudina,3,
2016-06-01,Hawzen,2,
2016-06-01,Hidabu Abote,2,
2016-06-01,Hintalo Wejirat,3,
2016-06-01,Hitosa,2,
2016-06-01,Homosha,1,
2016-06-01,Horo,1,
2016-06-01,Hudet,2,
2016-06-01,Hulet Ej Enese,2,
2016-06-01,Hulla,1,
2016-06-01,Humbo,3,
2016-06-01,Hurumu,1,
2016-06-01,Ibantu,1,
2016-06-01,Ifata,1,
2016-06-01,Ilu,1,
2016-06-01,Inkolo Wabe,2,
2016-06-01,Itang,1,
2016-06-01,Jabi Tehnan,1,
2016-06-01,Jama,2,
2016-06-01,Janamora,2,
2016-06-01,Jarso,3,
2016-06-01,Jarso,1,
2016-06-01,Jarte Jardega,1,
2016-06-01,Jawi,1,
2016-06-01,Jeju,3,
2016-06-01,Jeldu,1,
2016-06-01,Jibat,1,
2016-06-01,Jida,1,
2016-06-01,Jijiga,2,
2016-06-01,Jikawo,1,
2016-06-01,Jille Timuga,3,
2016-06-01,Jimma Arjo,1,
2016-06-01,Jimma Genete,1,
2016-06-01,Jimma Horo,1,
2016-06-01,Jimma Rare,1,
2016-06-01,Jore,1,
2016-06-01,Kacha Bira,2,
2016-06-01,Kafta Humera,1,
2016-06-01,Kalu,2,
2016-06-01,Kamashi,1,
2016-06-01,Kebena,1,
2016-06-01,Kebribeyah,2,
2016-06-01,Kebridehar,1,
2016-06-01,Kediada Gambela,1,
2016-06-01,Kelafo,1,
2016-06-01,Kelela,2,
2016-06-01,Kelete Awelallo,2,
2016-06-01,Kemba,3,
2016-06-01,Kembibit,1,
2016-06-01,Kercha,1,
2016-06-01,Kersa,3,
2016-06-01,Kersa,1,
2016-06-01,Kersana Malima,1,
2016-06-01,Kewet,2,
2016-06-01,Kiltu Kara,1,
2016-06-01,Kindo Dida,2,
2016-06-01,Kindo Koysha,3,
2016-06-01,Kirkos,1,
2016-06-01,Kobo,3,
2016-06-01,Kochere,2,
2016-06-01,Kochere Gedeb,1,
2016-06-01,Kofele,2,
2016-06-01,Kokir Gedbano,1,
2016-06-01,Kokosa,2,
2016-06-01,Kola Temben,2,
2016-06-01,Kolfe - Keran,1,
2016-06-01,Kombolcha,3,
2016-06-01,Kondaltiti,1,
2016-06-01,Koneba,2,
2016-06-01,Konso SP Woreda,1,
2016-06-01,Kore,2,
2016-06-01,Kucha,1,
2016-06-01,Kuni,3,
2016-06-01,Kurfa Chele,3,
2016-06-01,Kurmuk,1,
2016-06-01,Kutaber,2,
2016-06-01,Kuyu,2,
2016-06-01,Laelay Adiyabo,2,
2016-06-01,Laelay Maychew,2,
2016-06-01,Lagahida,2,
2016-06-01,Lalo Asabi,1,
2016-06-01,Lalo Kile,1,
2016-06-01,Lanfero,3,
2016-06-01,Lare,1,
2016-06-01,Lasta (Ayna),2,
2016-06-01,Lay Armacho,1,
2016-06-01,Lay Gayint,2,
2016-06-01,Legambo,2,
2016-06-01,Lege Hida,3,
2016-06-01,Legehida,2,
2016-06-01,Leka Dulecha,1,
2016-06-01,Liben,2,
2016-06-01,Liben Chukala,1,
2016-06-01,Libo Kemkem,1,
2016-06-01,Lideta,1,
2016-06-01,Limu,1,
2016-06-01,Limu,2,
2016-06-01,Limu Bilbilo,2,
2016-06-01,Limu Kosa,1,
2016-06-01,Limu Seka,1,
2016-06-01,Loka-Abaya,3,
2016-06-01,Loma Bosa,1,
2016-06-01,Lome,1,
2016-06-01,Lude Hitosa,2,
2016-06-01,Maji,1,
2016-06-01,Male,1,
2016-06-01,Malga,1,
2016-06-01,Malka Balo,3,
2016-06-01,Mana Sibu,1,
2016-06-01,Mandura,1,
2016-06-01,Maokomo Special,1,
2016-06-01,Mareka,1,
2016-06-01,Mareko,3,
2016-06-01,Masha,1,
2016-06-01,Mecha,1,
2016-06-01,Meda Welabu,2,
2016-06-01,Medebay Zana,2,
2016-06-01,Megale,2,
2016-06-01,Mehal Sayint,2,
2016-06-01,Mekdela,2,
2016-06-01,Meket,2,
2016-06-01,Meko,1,
2016-06-01,Melekoza,1,
2016-06-01,Melka Soda,1,
2016-06-01,Mena,2,
2016-06-01,Mena,1,
2016-06-01,Menge,1,
2016-06-01,Mengesh,1,
2016-06-01,Menit Goldiye,1,
2016-06-01,Menit Shasha,1,
2016-06-01,Menjiwo,1,
2016-06-01,Menz Gera Midir,2,
2016-06-01,Menz Keya Gabriel,2,
2016-06-01,Menz Lalo Midir,2,
2016-06-01,Menz Mama Midir,2,
2016-06-01,Merahbete,2,
2016-06-01,Mereb Leke,3,
2016-06-01,Merti,2,
2016-06-01,Mesela,3,
2016-06-01,Meskan,3,
2016-06-01,Meta,3,
2016-06-01,Meta Robi,1,
2016-06-01,Metema,1,
2016-06-01,Metu Zuria,1,
